2-1-39-390	Ihala Pethiyagoda
2-1-39-395	Pethiyagoda West
2-1-39-400	Pethiyagoda East
2-1-39-405	Palle Aludeniya
2-1-39-410	Karamada North
2-1-39-415	New Peradeniya
2-1-39-420	Karamada South
2-1-39-425	New Elpitiya North
2-1-39-430	Gelioya
2-1-39-435	Dehipagoda West
2-1-39-440	Dehipagoda East
2-1-39-445	Eladhetta East
2-1-39-450	Hathnagoda
2-1-39-455	Ketakumbura
2-1-39-460	Boowelikada
2-1-39-465	Dodandeniya
2-1-39-470	Batupitiya
2-1-39-475	Bambaradeniya
2-1-39-480	Pilapitiya
2-1-39-485	Rangoda
2-1-39-490	Ambagasthenna
2-1-39-495	Welamboda
2-1-39-500	Liyangahawaththa
2-1-39-505	Maweekumbura North
2-1-39-510	Maveekumbura South
2-1-39-515	Watadeniya
2-1-39-520	Viharagama
2-1-39-525	Ganhatha
2-1-39-530	Daskara
2-1-39-535	Wegiriya East
2-1-39-540	Thalawathura
2-1-39-545	Muruthagahamula
2-1-39-550	Pitawalawatta
2-1-39-555	New Elpitiya South
2-1-39-560	Polgahaanga
2-1-39-565	Delgahapitiya
2-1-39-570	Weligalla
2-1-39-575	Uda Aludeniya
2-1-39-580	Palkumbura
2-1-39-585	Lunugama
2-1-39-590	Hondiyadeniya
2-1-39-595	Wegiriya West
2-1-39-600	Kotagaloluwa
2-1-39-605	Deldeniya
2-1-39-610	Dihitideniya
2-1-39-615	Appallagoda East
2-1-39-620	Appallagoda West
2-1-42-005	Galoya
2-1-42-010	Haloya
2-1-42-015	Wariyagala
2-1-42-020	Megoda Kalugamuwa
2-1-42-025	Ganegoda
2-1-42-030	Godawela
2-1-42-035	Nawa Gurukele
2-1-42-040	Nillamba
2-1-42-045	Nawa Nillamba
2-1-42-050	Palledelthota
2-1-42-055	Gurukele
2-1-42-060	Legumdeniya
2-1-42-065	Orayanwatta
2-1-42-070	Doluwa
2-1-42-075	Inguruwatta
2-1-42-080	Naranvita
2-1-42-085	Atuwewatta
2-1-42-090	Gampolawatta
2-1-42-095	Wewathenna
2-1-42-100	Thundeniya
2-1-42-105	Kahawatta
2-1-42-110	Gothatuwela
2-1-42-115	Millagahamula
2-1-42-120	Pambadeniya
2-1-42-125	Panvilathenna
2-1-42-130	Masgolla
2-1-42-135	Thumpelawaka
2-1-42-140	Mulgama
2-1-42-145	Ududeniya
2-1-42-150	Hunugala
2-1-42-155	Rajathalawa
2-1-42-160	Pupuressa
2-1-42-165	Pitawala
2-1-45-005	Udawelawatta Colony
2-1-45-010	Galthenna
2-1-45-015	Wathuliyadda
2-1-45-020	Monarangala
2-1-45-025	Nehiniwela
2-1-45-030	Godompitiya
2-1-45-035	Hippola
2-1-45-040	Kossinna
2-1-45-045	Thalathuoya  West
2-1-45-050	Pussathenna
2-1-45-055	Pinnagolla
2-1-45-060	Sigharagama
2-1-45-065	Haragama
2-1-45-070	Kapuliyadda East
2-1-45-075	Kapuliyadda West
2-1-45-080	Doolmure
2-1-45-085	Bootawatta North
2-1-45-090	Thalathuoya  East
2-1-45-095	Ankelipitiya
2-1-45-100	Batagalla
2-1-45-105	Ethulgama East
2-1-45-110	Ethulgama North
2-1-45-115	Uduwela Pallegama East
2-1-45-120	Udawela Pallegama West
2-1-45-125	Uduwela Pallegama South
2-1-45-130	Uduwela Udagama West
2-1-45-135	Uduwela Udagama East
2-1-45-140	Ratemulla
2-1-45-145	Pooliyadda
2-1-45-150	Ethulgama West
2-1-45-155	Ethulgama South
2-1-45-160	Haputhale Egodagama
2-1-45-165	Haputhale Udagama
2-1-45-170	Moragolla
2-1-45-175	Haputhale Pallegama
2-1-45-180	Nugaliyadda Ihala
2-1-45-185	Nugaliyadda Pahala
2-1-45-190	Bootawatta South
2-1-45-195	Godamunna West
2-1-45-200	Narangasthenna
2-1-45-205	Godalawela
2-1-45-210	Bolepa
2-1-45-215	Pathamailapitiya South
2-1-45-220	Pathamailapitiya North
2-1-45-225	Udamailapitiya North
2-1-45-230	Damunugolla
2-1-45-235	Marassana
2-1-45-240	Medadeniya
2-1-45-245	Welegama
2-1-45-250	Godamunna East
2-1-45-255	Letiyagolla
2-1-45-260	Sriyagama
2-1-45-265	Medagama Udagama
2-1-45-270	Medagama Pallegama
2-1-45-275	Kandewela
2-1-45-280	Elikewela
2-1-45-285	Meeruppa
2-1-45-290	Kethigannawela
2-1-45-295	Udamailapitiya South
2-1-45-300	Galagoda
2-1-45-305	Hewavissa East
2-1-45-310	Hewavissa West
2-1-45-315	Bawlana
2-1-45-320	Oluwawatta
2-1-45-325	Kiriwanagoda
2-1-45-330	Ududeniya Madihe
2-1-45-335	Unuvinna East
2-1-45-340	Unuvinna West
2-1-45-345	Ududeniya
2-1-45-350	Bopitiya
2-1-45-355	Pothgoda
2-1-45-360	Kahambiliyawa
2-1-45-365	Nilawala
2-1-48-005	Perawatta West
2-1-48-010	Perawatta East
2-1-48-015	Palugama
2-1-48-020	Udadelthota
2-1-48-025	Galaha
2-1-48-030	Suduwella
2-1-48-035	Greatweliya
2-1-48-040	Bawlanawatta Janapadaya
2-1-48-045	Maussawa
2-1-48-050	Wanahapuwa
2-1-48-055	Bopitiya Nagaraya
2-1-48-060	Medakekila
2-1-48-065	Karagaskada South
2-1-48-070	Karagaskada North
2-1-48-075	Gonangoda
2-1-48-080	Kandegama
2-1-48-085	Watakepotha
2-1-48-090	Pattiyagama Pallegama
2-1-48-095	Kirawanaketiya
2-1-48-100	Kolambissa West
2-1-48-105	Murapola West
2-1-48-110	Murapola East
2-1-48-115	Kolambissa East
2-1-48-120	Nawaneliya
2-1-48-125	Kotagepitiya
2-1-48-130	Wadiyagoda
2-1-48-135	Pattiyagama Udagama
2-1-48-140	Pattiyagama Gabadama North
2-1-48-145	Pattiyagama Gabadama South
2-1-51-005	Egoda Kalugamuwa
2-1-51-010	Udovita
2-1-51-015	Kirinda
2-1-51-020	Galgediyawa
2-1-51-025	Ranawala
2-1-51-030	Bowala
2-1-51-035	Rathmalkaduwa
2-1-51-040	Hapugaspitiya
2-1-51-045	Unambuwa
2-1-51-050	Ilangawatta
2-1-51-055	Kahatapitiya
2-1-51-060	Bothalapitiya
2-1-51-065	Gampola East
2-1-51-070	Mount Temple
2-1-51-075	Keerapane
2-1-51-080	Sinhapitiya North
2-1-51-085	Sinhapitiya South
2-1-51-090	Gampola West
2-1-51-095	Polkumbura
2-1-51-100	Illawathura
2-1-51-105	Angammana East
2-1-51-110	Angammana West
2-1-51-115	Eragoda
2-1-51-120	Kurukude
2-1-51-125	Kudamake
2-1-51-130	Godagama
2-1-51-135	Jayamalapuraya
2-1-51-140	Amunupuraya
2-1-51-145	Wattehena
2-1-51-150	Millagaspitiya
2-1-51-155	Udagama
2-1-51-160	Hunukotugama
2-1-51-165	Dunukeulla
2-1-51-170	Wanahapuwa
2-1-51-175	Ihalagama
2-1-51-180	Paradeka
2-1-51-185	Amuhena
2-1-51-190	Delpitiya
2-1-51-195	Nawa Devita
2-1-51-200	Galatha
2-1-51-205	Pallegama
2-1-51-210	Pussellawa
2-1-51-215	Wahugapitiya
2-1-51-220	Pussellawagama
2-1-51-225	Doragala
2-1-51-230	Kekulanda
2-1-51-235	Weliganga
2-1-51-240	Kalugalhinna
2-1-51-245	Mawathura
2-1-54-005	Kohowala
2-1-54-010	Polmalagama
2-1-54-015	Galpaya
2-1-54-020	Herakola
2-1-54-025	Wallahagoda
2-1-54-030	Maligapurana
2-1-54-035	Gampolawela
2-1-54-040	Ethgala North
2-1-54-045	Thembiligala
2-1-54-050	Pellapitiya North
2-1-54-055	Mallwattagama
2-1-54-060	Giraulla
2-1-54-065	Karagala
2-1-54-070	Watakedeniya
2-1-54-075	Uduwella
2-1-54-080	Patithalawa
2-1-54-085	Kelly Group
2-1-54-090	Alugolla
2-1-54-095	Gamunupura
2-1-54-100	Yatapana
2-1-54-105	Pellapitiya South
2-1-54-110	Ulapane North
2-1-54-115	Udagama
2-1-54-120	Ethgala West
2-1-54-125	Ethgala  East
2-1-54-130	Sinhapura
2-1-54-135	Ulapane South
2-1-54-140	Pitakanda
2-1-54-145	Udahenthenna
2-1-54-150	Rakshawa
2-1-54-155	Miyanagolla
2-1-57-005	Pallegama
2-1-57-010	Warakawa
2-1-57-015	Weligodawatta
2-1-57-020	Dandubendiruppa
2-1-57-025	Penithuduwa
2-1-57-030	Phala Rambukpitiya
2-1-57-035	Uda Rambukpitiya
2-1-57-040	Balanthota north
2-1-57-045	Weligampala
2-1-57-050	Karahandungala
2-1-57-055	Nawalapitiya South
2-1-57-060	Nawalapitiya North
2-1-57-065	Nawalapitiya West
2-1-57-070	Nawalapitiya East
2-1-57-075	Imbulpitiya
2-1-57-080	Greenwood
2-1-57-085	Bawwagama
2-1-57-090	Kendopitiya
2-1-57-095	Aluthgama
2-1-57-100	Balanthota South
2-1-57-105	Dekinda
2-1-57-110	Mapakanda North
2-1-57-115	Inguruoya North
2-1-57-120	Kadiyanlena
2-1-57-125	Westhole
2-1-57-130	Inguruoya South
2-1-57-135	Mapakanda South
2-1-57-140	Wewegama
2-1-57-145	Hydry
2-2-03-005	Wetakoluwewa
2-2-03-010	Dewahuwa Janapadaya 2
2-2-03-015	Makulgaswewa
2-2-03-020	Ibbankatuwa
2-2-03-025	Thalakiriyagama
2-2-03-030	Thennakoonpura
2-2-03-035	Dandubendiruppa
2-2-03-040	Dewahuwa Janapadaya 1
2-2-03-045	Bulanawewa
2-2-03-050	Pahala Diggala
2-2-03-055	Meewalapathaha
2-2-03-060	Pahalawewa
2-2-03-065	Yatigalpotta
2-2-03-070	Kumbukgolla
2-2-03-075	Kosgahahinna
2-2-03-080	Ralalerotawewa
2-2-03-085	Moragolla
2-2-03-090	Pibidunugama
2-2-03-095	Aluthwewa
2-2-03-100	Bambaragaswewa
2-2-03-105	Beliyakanda
2-2-03-110	Silwathgama
2-2-03-115	Walaswewa
2-2-03-120	Galapamula
2-2-03-125	Damunumulla
2-2-03-130	Pattiwela
2-2-03-135	Nilagama
2-2-03-140	Hombawa
2-2-03-145	Palu Hombawa
2-2-03-150	Dambawatawana
2-2-03-155	Puwakpitiya
2-2-03-160	Weragalawatte
2-2-03-165	Namadagahawatte
2-2-03-170	Galewela Town
2-2-03-175	Pathkolagolla
2-2-03-180	Kospotha
2-2-03-185	Ranwediyawa
2-2-03-190	Pahala Bambawa
2-2-03-195	Danduyaya
2-2-03-200	Dambagolla
2-2-03-205	Ihala Bambawa
2-2-03-210	Siyambalagahawela
2-2-03-215	Pihillayaya
2-2-03-220	Medabedda North
2-2-03-225	Divulgaskotuwa
2-2-03-230	Hathadukkuwa
2-2-03-235	Beligamuwa
2-2-03-240	Medabedda South
2-2-03-245	Wahakotte
2-2-03-250	Galgodayaya
2-2-03-255	Palapathwala
2-2-03-260	Dembawa
2-2-03-265	Elamalpotha
2-2-03-270	Yatiwahara
2-2-03-275	Lenawala
2-2-03-280	Hewanewela
2-2-03-285	Wegodapola
2-2-03-290	Kendangamuwa
2-2-03-295	Madipola
2-2-06-005	Siyambalawewa
2-2-06-010	Avudangawa
2-2-06-015	Gedigaswalana
2-2-06-020	Pidurangala
2-2-06-025	Thalkote
2-2-06-030	Digampathaha
2-2-06-035	Inamaluwa
2-2-06-040	Nagalawewa
2-2-06-045	Pothana
2-2-06-050	Kimbissa
2-2-06-055	Egodawewa
2-2-06-060	Palutawa
2-2-06-065	Sigiriya
2-2-06-070	Mailattawa
2-2-06-075	Polattawa
2-2-06-080	Nikawatawana
2-2-06-085	Kumbukkandanwala
2-2-06-090	Bellanneoya
2-2-06-095	Rathmalkatuwa
2-2-06-100	Welihena
2-2-06-105	Etawarahena
2-2-06-110	Pallegama
2-2-06-115	Bulagala
2-2-06-120	Pelwehera
2-2-06-125	Kandalama
2-2-06-130	Pahala Erevula
2-2-06-135	Ihala Erevula
2-2-06-140	Welangolla
2-2-06-145	Wewalawewa
2-2-06-150	Yakkuragala North
2-2-06-155	Vilhatha
2-2-06-160	Athuparayaya
2-2-06-165	Pahalawewa
2-2-06-170	Dambulla Town
2-2-06-175	Dambulugama
2-2-06-180	Haluapullanawewa
2-2-06-185	Pohoranwewa
2-2-06-190	Yapagama
2-2-06-195	Rathmalgaha-Ela
2-2-06-200	Yakkuragala South
2-2-06-205	Kalundewa Aluthgama
2-2-06-210	Angunawelpelessa
2-2-06-215	Kalogaha-Ela
2-2-06-220	Thittawelgolla
2-2-06-225	Moragollewa
2-2-06-230	Kapuwatta
2-2-06-235	Kiralagolla
2-2-06-240	Wavulambe
2-2-06-245	Embulambe
2-2-06-250	Puwakattawala
2-2-06-255	Kalundewa Paranagama
2-2-06-260	Walgamwewa
2-2-06-265	Kiralessa
2-2-06-270	Pannampitiya
2-2-06-275	Welamitiyawa
2-2-06-280	Ethabandiwewa
2-2-06-285	Lenadora North
2-2-06-290	Lenadora South
2-2-06-295	Nayakumbura
2-2-09-005	Ussattawa
2-2-09-010	Nikula
2-2-09-015	Serudandapola
2-2-09-020	Haduwa
2-2-09-025	Bambaragahawatta
2-2-09-030	Dambagolla
2-2-09-035	Helambagaha Watta
2-2-09-040	Pubbiliya
2-2-09-045	Maragamuwa
2-2-09-050	Haduwela
2-2-09-055	Dodamattawela
2-2-09-060	Karawila Hena
2-2-09-065	Boballa
2-2-09-070	Bibila
2-2-09-075	Murutholuwa
2-2-09-080	Mailpitiya
2-2-09-085	Wewattawa
2-2-09-090	Penalaboda
2-2-09-095	Naula
2-2-09-100	Meegaha Ela
2-2-09-105	Bowathenna Watta
2-2-09-110	Koombiyangaha Ela
2-2-09-115	Millagahamula Thenna
2-2-09-120	Koongahawela
2-2-09-125	Rajawela
2-2-09-130	Ganimayaya
2-2-09-135	Moragahamada
2-2-09-140	Pilihudugolla Pahalagama
2-2-09-145	Pilihudugolla Ihalagama
2-2-09-150	Arangala
2-2-09-155	Habaragahamada
2-2-09-160	Elhena
2-2-09-165	Deeyankaduwa
2-2-09-170	Alugolla
2-2-09-175	Nalanda
2-2-09-180	Wambatuyaya
2-2-09-185	Meegolla
2-2-09-190	Ududeniya
2-2-09-195	Hapugasyaya
2-2-09-200	Lihinipitiya
2-2-09-205	Senagama
2-2-09-210	Andawala
2-2-09-215	Opalgala
2-2-09-220	Ambana
2-2-09-225	Moragolla
2-2-09-230	Galboda
2-2-12-005	Janakagama
2-2-12-010	Nilannoruwa Janapathaya
2-2-12-015	Aluthgama
2-2-12-020	Demada Oya
2-2-12-025	Mananwatta
2-2-12-030	Nilannoruwa
2-2-12-035	Thalakiriyawa
2-2-12-040	Kirioruwa
2-2-12-045	Kosgolla
2-2-12-050	Nagahapola
2-2-12-055	Bomeruwa
2-2-12-060	Kobbewehera
2-2-12-065	Millawana Pahalagama
2-2-12-070	Millawana Medhagama
2-2-12-075	Kandewatta
2-2-12-080	Mahayayawatta
2-2-12-085	Medalanda
2-2-12-090	Walmoruwa
2-2-12-095	Moragaspitiya
2-2-12-100	Akuramboda
2-2-12-105	Dewarammulla
2-2-12-110	Millawana Ihalagama
2-2-12-115	Ambokka
2-2-12-120	Maningamuwa West
2-2-12-125	Maningamuwa East
2-2-12-130	Koswatta
2-2-12-135	Ekamuthugama
2-2-12-140	Ambokudena
2-2-12-145	Koholanwela
2-2-12-150	Udurampelassa
2-2-12-155	Ehelepola
2-2-12-160	Pallepola North
2-2-12-165	Monaruwila
2-2-12-170	Galahitiyagama
2-2-12-175	Rusigama Ihalagama
2-2-12-180	Rusigama Pahalagama
2-2-12-185	Pallepola South
2-2-12-190	Kinigama
2-2-12-195	Paldeniya
2-2-12-200	Dodamgasyaya
2-2-12-205	Ariyagama
2-2-12-210	Polwatta
2-2-12-215	Thembilideniya North
2-2-12-220	Dimbulgamuwa
2-2-15-005	Udagama West
2-2-15-010	Selagama
2-2-15-015	Selagama East
2-2-15-020	Thembilideniya
2-2-15-025	North Matale
2-2-15-030	Kawudupelella
2-2-15-035	Mahawela
2-2-15-040	Mahawela West
2-2-15-045	Delgolla
2-2-15-050	Galagama
2-2-15-055	Nagolla
2-2-15-060	Udagama
2-2-15-065	Urulewatta
2-2-15-070	Yatawatta
2-2-15-075	Mediyapola
2-2-15-080	Nikagolla
2-2-15-085	Nikagolla North
2-2-15-090	Dikkumbura West
2-2-15-095	Rathalawewa
2-2-15-100	Dikkumbura
2-2-15-105	Wattegedara
2-2-15-110	Galaliyadda
2-2-15-115	Muruthawatta
2-2-15-120	Deevilla South
2-2-15-125	Deevilla
2-2-15-130	Dungan Place
2-2-15-135	Alokagama
2-2-15-140	Walpola
2-2-15-145	Maligathenna
2-2-15-150	Aluthwatta
2-2-15-155	Ambanpola
2-2-15-160	Lakshahena
2-2-15-165	Deevilla North
2-2-15-170	Gammulla
2-2-15-175	Mottuwela
2-2-15-180	Idangama
2-2-15-185	Udasgiriya
2-2-15-190	Ethipallawala
2-2-15-195	Aluthgama North
2-2-15-200	Aluthgama
2-2-15-205	Pamunuwa
2-2-15-210	Walawela
2-2-15-215	Unaweruwa
2-2-15-220	Madadeniya
2-2-15-225	Mathalapitiya
2-2-15-230	Mathalapitiya South
2-2-15-235	Rathninda
2-2-15-240	Asgiri Dorakumbura
2-2-15-245	Asgiri Dorakumbura East
2-2-15-250	Polwatta
2-2-15-255	Dullewa
2-2-15-260	Dullewa East
2-2-15-265	Thalgahagoda
2-2-15-270	Daluwela
2-2-15-275	Ethipola
2-2-15-280	Ethipola West
2-2-18-005	Narangamuwa
2-2-18-010	Madawala Ulpatha
2-2-18-015	Thalagasyaya
2-2-18-020	Madawala
2-2-18-025	Rajjammana
2-2-18-030	Moragahamada
2-2-18-035	Hathamunagala
2-2-18-040	Ankanda
2-2-18-045	Puwakpitiya
2-2-18-050	Walliwela
2-2-18-055	Galwadukumbura
2-2-18-060	Dombawela
2-2-18-065	Kawatayamuna
2-2-18-070	Eriyagolla
2-2-18-075	Imbulandanda
2-2-18-080	Golahenwatta
2-2-18-085	Parana Dombawela
2-2-18-090	Ellepola
2-2-18-095	Palapathwela
2-2-18-100	Kottagoda
2-2-18-105	Owalapolwatta
2-2-18-110	Mekulgaharuppa
2-2-18-115	Udugama
2-2-18-120	Kirigalpotta
2-2-18-125	Dunkalawatta
2-2-18-130	Dorakumbura
2-2-18-135	Beeridewala
2-2-18-140	Aluvihare
2-2-18-145	Dikkiriya
2-2-18-150	Parawatta
2-2-18-155	Kaludewala
2-2-18-160	Mandandawala
2-2-18-165	Bogahakotuwa
2-2-18-170	Harasgama
2-2-18-175	Kandegedara
2-2-18-180	Malwatta
2-2-18-185	Vihara Road
2-2-18-190	Muslim Town
2-2-18-195	Oya Pahala
2-2-18-200	Gongawala
2-2-18-205	Sinhala Town
2-2-18-210	Dodamdeniya
2-2-18-215	Hulangamuwa South
2-2-18-220	Hulangamuwa North
2-2-18-225	Diyabubula
2-2-18-230	Maligatenna
2-2-18-235	Nagolla
2-2-18-240	Pandivita
2-2-18-245	Pandivita Welagama
2-2-18-250	Kotuwegedara North
2-2-18-255	Koombiyangoda
2-2-18-260	Kotuwegedara South
2-2-21-005	Kumbaloluwa
2-2-21-010	Gammaduwa
2-2-21-015	Kalugalthenna
2-2-21-020	Naguliyadda
2-2-21-025	Kosgolla
2-2-21-030	Imbulgolla
2-2-21-035	Ranmuthugama
2-2-21-040	Raithalawa
2-2-21-045	Tibbatukanatha
2-2-21-050	Palle Aswedduma
2-2-21-055	Pallethenna
2-2-21-060	Pussella
2-2-21-065	Sirangahawatta
2-2-21-070	Kaudagammana
2-2-21-075	Narangolla
2-2-21-080	Hunukete
2-2-21-085	Metihakka
2-2-21-090	Aluthwela
2-2-21-095	Cloda
2-2-21-100	Gurubabila
2-2-24-005	Maoya
2-2-24-010	Kandepitawala
2-2-24-015	Dewaladeniya
2-2-24-020	Kaluganga
2-2-24-025	Akarahediya
2-2-24-030	Hattota Amuna
2-2-24-035	Dasgiriya
2-2-24-040	Morathenna
2-2-24-045	Wellewala
2-2-24-050	Weliwaranagolla
2-2-24-055	Leloya
2-2-24-060	Pottatawela
2-2-24-065	Dammanthenna
2-2-24-070	Gangalapuwakpitiya
2-2-24-075	Divulgaspathana
2-2-24-080	Pitawala
2-2-24-085	Kahagala
2-2-24-090	Ilukkumbura
2-2-24-095	Mahalakotuwa
2-2-24-100	Ganga Henwala
2-2-24-105	Karandamulla
2-2-24-110	Gonawala
2-2-24-115	Laggala Pallegama
2-2-24-120	Miniranketiya
2-2-24-125	Rawanagama
2-2-24-130	Galgedawala
2-2-24-135	Guruwela
2-2-24-140	Kivulewadiya
2-2-24-145	Halminiya
2-2-24-150	Imaduwa
2-2-24-155	Rambukoluwa
2-2-24-160	Meda Ela
2-2-24-165	Rathninda
2-2-24-170	Etanwala
2-2-24-175	Ranamuregama
2-2-24-180	Narangamuwa
2-2-24-185	Lakegala
2-2-27-005	Kumbukoya
2-2-27-010	Thunhiriyawewa
2-2-27-015	Palupitiya
2-2-27-020	Rattotayaya
2-2-27-025	Dunuvilapitiya
2-2-27-030	Medakanda
2-2-27-035	Aliwanguwa
2-2-27-040	Viharagama
2-2-27-045	Handungamuwa
2-2-27-050	Topwalapitiya
2-2-27-055	Gemburuoya
2-2-27-060	Kumbukandana
2-2-27-065	Lediyangala
2-2-27-070	Karawgahawewa
2-2-27-075	Radunnewewa
2-2-27-080	Maraka
2-2-27-085	Malgammana
2-2-27-090	Bogahawewa
2-2-27-095	Aliyawala
2-2-27-100	Weheragala
2-2-27-105	Himbiliyakada
2-2-27-110	Hettipola
2-2-27-115	Naminioya
2-2-27-120	Dewagiriya
2-2-27-125	Piduruella
2-2-27-130	Guruwelayaya
2-2-27-135	Naminigama
2-2-27-140	Perakanatta
2-2-27-145	Wilgamuwa
2-2-27-150	Wanarawa
2-2-27-155	Bathgampala
2-2-27-160	Nagolla
2-2-27-165	Moragaha Ulpatha
2-2-27-170	Nugagolla
2-2-27-175	Meewaobe
2-2-27-180	80 Yaya
2-2-27-185	Sonutta
2-2-27-190	Uduwelwala
2-2-27-195	Sulugune
2-2-30-005	Ikirigolla
2-2-30-010	Pahala Owala
2-2-30-015	Ihala Owala
2-2-30-020	Kaikawala
2-2-30-025	Nikawella
2-2-30-030	Kuruwawa
2-2-30-035	Rattota
2-2-30-040	Bodhikotuwa
2-2-30-045	Dankanda
2-2-30-050	Kirimetiyawe
2-2-30-055	Polwattakanda
2-2-30-060	Dambagolla
2-2-30-065	Medawetta
2-2-30-070	Weralugasthenna
2-2-30-075	Madakumbura
2-2-30-080	Maussagolla
2-2-30-085	Wanaraniya
2-2-30-090	Lonvil
2-2-30-095	Maradurawala
2-2-30-100	Pallegama
2-2-30-105	Koswana  North
2-2-30-110	Palle Weragama
2-2-30-115	Viharagama
2-2-30-120	Kaineka
2-2-30-125	Uda Weragama
2-2-30-130	Meda Weragama
2-2-30-135	Koswana South
2-2-30-140	Bogambara
2-2-30-145	Galekoluwa
2-2-30-150	Welangahawatta
2-2-30-155	Horagolla
2-2-30-160	Bambarakiriella
2-2-30-165	Alakolamada
2-2-30-170	Udagama
2-2-30-175	Pitakanda
2-2-30-180	Gansarapola
2-2-30-185	Epitamulla
2-2-30-190	Wetasyaya
2-2-30-195	Godapola
2-2-30-200	Ulpathapitiya
2-2-30-205	Bandarapola
2-2-30-210	Muwandeniya
2-2-30-215	Palleyaya
2-2-30-220	Neluwakanda
2-2-30-225	Punchiseluwakanda
2-2-30-230	Thambalegala
2-2-30-235	Kandenuwara West
2-2-30-240	Kandenuwara East
2-2-30-245	Alwatta
2-2-30-250	Warapitiya
2-2-30-255	Dombagoda
2-2-30-260	Pahala Hapuvida
2-2-30-265	Uda Hapuvida
2-2-30-270	Hangarankanda
2-2-33-005	Galaudahena
2-2-33-010	Makulemada
2-2-33-015	Pathingolla
2-2-33-020	Wademada
2-2-33-025	Wattegedara
2-2-33-030	Watagoda
2-2-33-035	Pallekumbura
2-2-33-040	Katuattamada
2-2-33-045	Panwatta
2-2-33-050	Alawathuwala
2-2-33-055	Horagahapitiya
2-2-33-060	Ovilikanda
2-2-33-065	Kirimatiyawa
2-2-33-070	Thanna
2-2-33-075	Muwagala
2-2-33-080	Ovilla
2-2-33-085	Enasalmada
2-2-33-090	Thibbatuwawa
2-2-33-095	Dombagasdeniya
2-2-33-100	Kandagolla
2-2-33-105	Kohombiliwela
2-2-33-110	Wariyapola Watta
2-2-33-115	Wariyapola
2-2-33-120	Pananthadiya
2-2-33-125	Nawarathnagoda
2-2-33-130	Eriyagolla
2-2-33-135	Katudeniya
2-2-33-140	Elwala
2-2-33-145	Pahalawela
2-2-33-150	Dehipitiya
2-2-33-155	Purijjala
2-2-33-160	Udupihilla
2-2-33-165	Halangoda
2-2-33-170	Nagahatenna
2-2-33-175	Warakamura
2-2-33-180	Meedeniya
2-2-33-185	Nagolla
2-2-33-190	Thawalankoya
2-2-33-195	Dumbukola
2-2-33-200	Ukuwela
2-2-33-205	Udupitiya
2-2-33-210	Kalalpitiya
2-2-33-215	Balakaduwa
2-2-33-220	Bowatta
2-2-33-225	Manaboda
2-2-33-230	Paragahawela
2-2-33-235	Udathenna
2-2-33-240	Hunuketawala
2-2-33-245	Leliambe
2-2-33-250	Elkaduwa Watta
2-2-33-255	Elkaduwa
2-2-33-260	Udangamuwa
2-2-33-265	Kendagollamada
2-2-33-270	Wehigala
2-2-33-275	Rathwatta
2-2-33-280	Weligala
2-2-33-285	Kuriwela
2-2-33-290	Maberiya
2-2-33-295	Marukona
2-2-33-300	Gurulawela South
2-2-33-305	Gurulawela North
2-2-33-310	Nugapitiya
2-2-33-315	Kandemada
2-2-33-320	Ulpathapitiya
2-2-33-325	Raithalawela
2-2-33-330	Kaduwela
2-2-33-335	Poojagoda
2-2-33-340	Pahala Wehigala
2-2-33-345	Thalingamada
2-2-33-350	Hunnasgiriyawatta
2-2-33-355	Karagahahinna
2-2-33-360	Imbulpitiya
2-2-33-365	Rangama
2-3-03-040	Nawamorape
2-3-03-045	Nawa Kadadora
2-3-03-050	Delta Gemunupura
2-3-03-055	Helboda
2-3-03-060	Karagasthalawa
2-3-03-065	Protoft
2-3-03-070	Ramboda
2-3-03-075	Sangilipalama
2-3-03-080	Panamgammana
2-3-03-085	Katukithula
2-3-03-090	Helsirigama
2-3-03-095	Kothmalgama
2-3-03-100	Raja Ela
2-3-03-105	Mawela East
2-3-03-110	Mawela West
2-3-03-195	Maswela
2-3-03-205	Mawela Kanda
2-3-03-215	Gomburuoya
2-3-03-220	Wewahinna
2-3-03-225	Delunthalamada
2-3-03-230	Ambathalawa
2-3-03-235	Malhewa
2-3-03-240	Rambodagama
2-3-03-245	Wedamulla
2-3-03-250	Palagolla
2-3-03-255	Niyamgamdora
2-3-03-350	Kiridiwela
2-3-03-355	Kumbaloluwa
2-3-03-360	Medakanda
2-3-03-365	Egodawela
2-3-03-370	Pundaluoya North
2-3-03-375	Labukele
2-3-03-380	Kudaoya
2-3-03-385	Saman Eliya
2-3-03-390	Kikiliyamana
2-3-03-395	Dansinan
2-3-03-400	Sheen
2-3-03-405	Sheengama
2-3-03-410	Pundaluoya South
2-3-03-415	Kadadorapitiya
2-3-03-420	Kosgaha Pathana
2-3-03-425	Karagahayatathenna
2-3-03-430	Bogahawela
2-3-03-435	Halpola
2-3-03-440	Madakumbura
2-3-03-475	Dunukedeniya
2-3-03-480	Medakumbura North
2-3-04-005	Ranwanthalawa
2-3-04-010	Kadadora
2-3-04-015	Kotagepitiya South
2-3-04-020	Kotagepitiya North
2-3-04-025	Nayapana
2-3-04-030	Hapugasthalawa
2-3-04-035	Doruwadeniya
2-3-04-040	Kolapathana
2-3-04-045	Ruwanpura
2-3-04-050	Dambagolla
2-3-04-055	Kaludemada
2-3-04-060	Mallanda
2-3-04-065	Kataboola
2-3-04-070	Hunugalloya
